"","X","region","station_year","station","fox","cat","potoroo_ln","bandicoot_sb","date_start","date_end","survey_duration","year","latitude","longitude","XGROUPNAME","foxbaits","x","y","st_no","grid"
"851",851,"otways","T054x2019","T054",0,1,0,0,"2019-06-18","2019-09-11",85,2019,-38.70422203,143.485765,"Wet or Damp Forests",9,716154.961275798,5713112.37258598,NA,"South_2019"
"852",852,"otways","T055x2017","T055",1,0,0,0,"2017-06-27","2017-08-29",63,2017,-38.70743598,143.485186,"Wet or Damp Forests",0,716094.924906205,5712757.02804388,NA,"South_2017"
"853",853,"otways","T055x2018","T055",0,1,0,0,"2018-07-03","2018-09-12",71,2018,-38.70743598,143.485186,"Wet or Damp Forests",9,716094.924906205,5712757.02804388,NA,"South_2018"
"854",854,"otways","T055x2019","T055",0,0,0,0,"2019-06-18","2019-09-11",85,2019,-38.70743598,143.485186,"Wet or Damp Forests",9,716094.924906205,5712757.02804388,NA,"South_2019"
"855",855,"otways","T062x2017","T062",0,1,0,0,"2017-06-30","2017-08-29",60,2017,-38.68962896,143.489626,"Rainforests",0,716534.777347049,5714722.91161703,NA,"South_2017"
"856",856,"otways","T062x2018","T062",0,0,1,0,"2018-07-04","2018-09-11",69,2018,-38.68962896,143.489626,"Rainforests",10,716534.777347049,5714722.91161703,NA,"South_2018"
"857",857,"otways","T062x2019","T062",0,1,0,0,"2019-06-10","2019-09-08",90,2019,-38.68962896,143.489626,"Rainforests",10,716534.777347049,5714722.91161703,NA,"South_2019"
"858",858,"otways","T063x2017","T063",0,1,0,0,"2017-06-30","2017-08-29",60,2017,-38.69384003,143.491016,"Rainforests",0,716642.978431931,5714252.24476696,NA,"South_2017"
"859",859,"otways","T063x2018","T063",0,1,0,0,"2018-07-04","2018-09-11",69,2018,-38.69384003,143.491016,"Rainforests",12,716642.978431931,5714252.24476696,NA,"South_2018"
"860",860,"otways","T063x2019","T063",0,1,0,0,"2019-06-10","2019-09-08",90,2019,-38.69384003,143.491016,"Rainforests",12,716642.978431931,5714252.24476696,NA,"South_2019"
"861",861,"otways","T064x2018","T064",1,1,0,0,"2018-07-03","2018-09-12",71,2018,-38.70415203,143.49361,"Wet or Damp Forests",8,716837.446063478,5713101.59175704,NA,"South_2018"
"862",862,"otways","T064x2019","T064",1,1,0,0,"2019-06-18","2019-09-11",85,2019,-38.70415203,143.49361,"Wet or Damp Forests",8,716837.446063478,5713101.59175704,NA,"South_2019"
"863",863,"otways","T065x2017","T065",0,0,0,0,"2017-06-23","2017-08-29",67,2017,-38.70586404,143.493155,"Rainforests",0,716792.701534709,5712912.65567911,NA,"South_2017"
"864",864,"otways","T065x2018","T065",0,0,0,0,"2018-07-03","2018-09-12",71,2018,-38.70586404,143.493155,"Rainforests",8,716792.701534709,5712912.65567911,NA,"South_2018"
"865",865,"otways","T065x2019","T065",0,0,0,0,"2019-06-18","2019-09-11",85,2019,-38.70586404,143.493155,"Rainforests",8,716792.701534709,5712912.65567911,NA,"South_2019"
"866",866,"otways","T074x2017","T074",1,0,0,0,"2017-06-23","2017-08-29",67,2017,-38.70499601,143.501174,"Wet or Damp Forests",0,717492.723834776,5712989.97847974,NA,"South_2017"
"867",867,"otways","T074x2018","T074",0,0,0,0,"2018-07-02","2018-09-12",72,2018,-38.70499601,143.501174,"Wet or Damp Forests",8,717492.723834776,5712989.97847974,NA,"South_2018"
"868",868,"otways","T074x2019","T074",0,1,0,0,"2019-06-18","2019-09-11",85,2019,-38.70499601,143.501174,"Wet or Damp Forests",8,717492.723834776,5712989.97847974,NA,"South_2019"
"869",869,"otways","T075x2017","T075",1,0,0,0,"2017-06-23","2017-08-29",67,2017,-38.70757797,143.504473,"Wet or Damp Forests",0,717771.794618031,5712695.56783649,NA,"South_2017"
"870",870,"otways","T075x2018","T075",0,1,0,0,"2018-07-02","2018-09-13",73,2018,-38.70757797,143.504473,"Wet or Damp Forests",7,717771.794618031,5712695.56783649,NA,"South_2018"
"871",871,"otways","T075x2019","T075",0,0,0,0,"2019-06-21","2019-09-11",82,2019,-38.70757797,143.504473,"Wet or Damp Forests",7,717771.794618031,5712695.56783649,NA,"South_2019"
"872",872,"otways","T078x2017","T078",0,1,0,0,"2017-06-27","2017-08-28",62,2017,-38.72783401,143.503053,"Rainforests",0,717586.832027868,5710450.74787331,NA,"South_2017"
"873",873,"otways","T078x2018","T078",0,1,0,0,"2018-07-03","2018-09-13",72,2018,-38.72783401,143.503053,"Rainforests",4,717586.832027868,5710450.74787331,NA,"South_2018"
"874",874,"otways","T078x2019","T078",0,0,0,0,"2019-06-21","2019-09-11",82,2019,-38.72783401,143.503053,"Rainforests",4,717586.832027868,5710450.74787331,NA,"South_2019"
"875",875,"otways","T080x2017","T080",0,1,0,0,"2017-06-29","2017-08-28",60,2017,-38.74038901,143.502742,"Wet or Damp Forests",0,717521.683338746,5709058.01784152,NA,"South_2017"
"876",876,"otways","T080x2018","T080",0,1,0,0,"2018-07-03","2018-09-13",72,2018,-38.74038901,143.502742,"Wet or Damp Forests",3,717521.683338746,5709058.01784152,NA,"South_2018"
"877",877,"otways","T080x2019","T080",1,0,0,0,"2019-06-21","2019-09-11",82,2019,-38.74038901,143.502742,"Wet or Damp Forests",3,717521.683338746,5709058.01784152,NA,"South_2019"
"878",878,"otways","T084x2017","T084",0,1,0,0,"2017-06-23","2017-08-29",67,2017,-38.70166696,143.509758,"Wet or Damp Forests",0,718249.387908147,5713339.03952273,NA,"South_2017"
"879",879,"otways","T084x2018","T084",0,1,0,0,"2018-07-02","2018-09-12",72,2018,-38.70166696,143.509758,"Wet or Damp Forests",7,718249.387908147,5713339.03952273,NA,"South_2018"
"880",880,"otways","T084x2019","T084",0,0,0,0,"2019-06-18","2019-09-11",85,2019,-38.70166696,143.509758,"Wet or Damp Forests",7,718249.387908147,5713339.03952273,NA,"South_2019"
"881",881,"otways","T085x2019","T085",0,1,0,0,"2019-06-21","2019-09-17",82,2019,-38.7081,143.5065,"Wet or Damp Forests",7,717946.487284488,5712632.80474619,NA,"South_2019"
"882",882,"otways","T086x2017","T086",0,0,1,0,"2017-06-23","2017-08-29",67,2017,-38.71434124,143.5085537,"Wet or Damp Forests",0,718106.107204588,5711935.20489926,NA,"South_2017"
"883",883,"otways","T086x2018","T086",1,0,1,0,"2018-07-02","2018-09-13",73,2018,-38.71434124,143.5085537,"Wet or Damp Forests",6,718106.107204588,5711935.20489926,NA,"South_2018"
"884",884,"otways","T086x2019","T086",0,0,0,0,"2019-06-21","2019-09-11",82,2019,-38.71434124,143.5085537,"Wet or Damp Forests",6,718106.107204588,5711935.20489926,NA,"South_2019"
"885",885,"otways","T087x2017","T087",1,1,0,0,"2017-06-23","2017-08-28",66,2017,-38.72118096,143.510008,"Wet or Damp Forests",0,718211.754446469,5711172.60444803,NA,"South_2017"
"886",886,"otways","T087x2018","T087",0,1,0,0,"2018-07-02","2018-09-13",73,2018,-38.72118096,143.510008,"Wet or Damp Forests",6,718211.754446469,5711172.60444803,NA,"South_2018"
"887",887,"otways","T087x2019","T087",0,0,0,0,"2019-06-21","2019-09-11",82,2019,-38.72118096,143.510008,"Wet or Damp Forests",6,718211.754446469,5711172.60444803,NA,"South_2019"
"888",888,"otways","T088x2017","T088",0,0,0,0,"2017-06-27","2017-08-28",62,2017,-38.72749999,143.510676,"Rainforests",0,718250.598381081,5710469.66749098,NA,"South_2017"
"889",889,"otways","T088x2018","T088",0,1,0,0,"2018-07-03","2018-09-13",72,2018,-38.72749999,143.510676,"Rainforests",4,718250.598381081,5710469.66749098,NA,"South_2018"
"890",890,"otways","T088x2019","T088",0,0,0,0,"2019-06-21","2019-09-11",82,2019,-38.72749999,143.510676,"Rainforests",4,718250.598381081,5710469.66749098,NA,"South_2019"
"891",891,"otways","T089x2017","T089",1,1,0,0,"2017-06-29","2017-08-28",60,2017,-38.733771,143.510512,"Wet or Damp Forests",0,718217.246911157,5709774.04363689,NA,"South_2017"
"892",892,"otways","T089x2018","T089",0,1,0,0,"2018-07-03","2018-09-13",72,2018,-38.733771,143.510512,"Wet or Damp Forests",5,718217.246911157,5709774.04363689,NA,"South_2018"
"893",893,"otways","T089x2019","T089",1,1,0,0,"2019-06-21","2019-09-11",82,2019,-38.733771,143.510512,"Wet or Damp Forests",5,718217.246911157,5709774.04363689,NA,"South_2019"
"894",894,"otways","T090x2017","T090",1,1,1,0,"2017-06-29","2017-08-28",60,2017,-38.74024601,143.510628,"Wet or Damp Forests",0,718207.613322483,5709055.10953755,NA,"South_2017"
"895",895,"otways","T090x2018","T090",1,1,1,0,"2018-07-03","2018-09-13",72,2018,-38.74024601,143.510628,"Wet or Damp Forests",3,718207.613322483,5709055.10953755,NA,"South_2018"
"896",896,"otways","T090x2019","T090",0,1,0,0,"2019-06-21","2019-08-16",56,2019,-38.74024601,143.510628,"Wet or Damp Forests",3,718207.613322483,5709055.10953755,NA,"South_2019"
"897",897,"otways","T093x2017","T093",0,0,0,0,"2017-06-23","2017-07-29",36,2017,-38.69739102,143.517228,"Wet or Damp Forests",0,718912.118237154,5713795.78943789,NA,"South_2017"
"898",898,"otways","T093x2018","T093",0,1,0,0,"2018-07-02","2018-09-12",72,2018,-38.69739102,143.517228,"Wet or Damp Forests",9,718912.118237154,5713795.78943789,NA,"South_2018"
"899",899,"otways","T093x2019","T093",0,1,0,0,"2019-06-18","2019-09-11",85,2019,-38.69739102,143.517228,"Wet or Damp Forests",9,718912.118237154,5713795.78943789,NA,"South_2019"
"900",900,"otways","T094x2017","T094",0,1,0,0,"2017-06-23","2017-08-29",67,2017,-38.699789,143.516554,"Rainforests",0,718846.181648006,5713531.25131674,NA,"South_2017"
"901",901,"otways","T094x2018","T094",0,0,0,0,"2018-07-02","2018-09-12",72,2018,-38.699789,143.516554,"Rainforests",8,718846.181648006,5713531.25131674,NA,"South_2018"
"902",902,"otways","T094x2019","T094",0,1,0,0,"2019-06-21","2019-09-11",82,2019,-38.699789,143.516554,"Rainforests",8,718846.181648006,5713531.25131674,NA,"South_2019"
"903",903,"otways","T097x2017","T097",1,0,0,0,"2017-06-29","2017-08-28",60,2017,-38.72158002,143.518099,"Wet or Damp Forests",0,718914.039892951,5711108.99123124,NA,"South_2017"
"904",904,"otways","T097x2018","T097",0,1,0,0,"2018-07-03","2018-09-13",72,2018,-38.72158002,143.518099,"Wet or Damp Forests",7,718914.039892951,5711108.99123124,NA,"South_2018"
"905",905,"otways","T097x2019","T097",0,1,0,0,"2019-06-21","2019-09-11",82,2019,-38.72158002,143.518099,"Wet or Damp Forests",7,718914.039892951,5711108.99123124,NA,"South_2019"
"906",906,"otways","T098x2017","T098",0,0,0,0,"2017-06-29","2017-08-28",60,2017,-38.72620399,143.517865,"Wet or Damp Forests",0,718879.576291811,5710596.33959325,NA,"South_2017"
"907",907,"otways","T098x2018","T098",0,1,0,0,"2018-07-03","2018-09-13",72,2018,-38.72620399,143.517865,"Wet or Damp Forests",5,718879.576291811,5710596.33959325,NA,"South_2018"
"908",908,"otways","T098x2019","T098",0,1,0,0,"2019-06-21","2019-09-11",82,2019,-38.72620399,143.517865,"Wet or Damp Forests",5,718879.576291811,5710596.33959325,NA,"South_2019"
"909",909,"otways","T099x2017","T099",0,0,0,0,"2017-06-29","2017-08-28",60,2017,-38.73392103,143.518256,"Wet or Damp Forests",0,718890.002875936,5709738.89446334,NA,"South_2017"
"910",910,"otways","T099x2018","T099",0,0,0,0,"2018-07-03","2018-09-13",72,2018,-38.73392103,143.518256,"Wet or Damp Forests",5,718890.002875936,5709738.89446334,NA,"South_2018"
"911",911,"otways","T099x2019","T099",0,1,0,0,"2019-06-21","2019-09-11",82,2019,-38.73392103,143.518256,"Wet or Damp Forests",5,718890.002875936,5709738.89446334,NA,"South_2019"
"912",912,"otways","T100x2017","T100",0,0,0,0,"2017-06-29","2017-08-28",60,2017,-38.73889301,143.52007,"Wet or Damp Forests",0,719032.502660484,5709182.7153864,NA,"South_2017"
"913",913,"otways","T100x2018","T100",0,1,0,0,"2018-07-03","2018-09-13",72,2018,-38.73889301,143.52007,"Wet or Damp Forests",4,719032.502660484,5709182.7153864,NA,"South_2018"
"914",914,"otways","T100x2019","T100",0,1,0,0,"2019-06-21","2019-09-11",82,2019,-38.73889301,143.52007,"Wet or Damp Forests",4,719032.502660484,5709182.7153864,NA,"South_2019"
"915",915,"otways","TN01x2018","TN01",1,1,0,0,"2018-06-29","2018-09-10",73,2018,-38.738517,143.439754,"Wet or Damp Forests",1,712051.991897465,5709413.66488715,NA,"South_2018"
"916",916,"otways","TN01x2019","TN01",0,1,0,0,"2019-06-09","2019-09-09",92,2019,-38.738517,143.439754,"Wet or Damp Forests",1,712051.991897465,5709413.66488715,NA,"South_2019"
"917",917,"otways","TN02x2018","TN02",1,1,0,0,"2018-06-29","2018-09-10",73,2018,-38.72480697,143.441363,"Wet or Damp Forests",3,712232.448861756,5710931.58391094,NA,"South_2018"
"918",918,"otways","TN02x2019","TN02",1,1,0,0,"2019-06-08","2019-09-07",91,2019,-38.72480697,143.441363,"Wet or Damp Forests",3,712232.448861756,5710931.58391094,NA,"South_2019"
"919",919,"otways","TN03x2018","TN03",1,1,0,0,"2018-07-01","2018-09-11",72,2018,-38.705498,143.449791,"Wet or Damp Forests",4,713022.554697316,5713055.06864394,NA,"South_2018"
"920",920,"otways","TN03x2019","TN03",0,1,0,0,"2019-06-09","2019-09-08",91,2019,-38.705498,143.449791,"Wet or Damp Forests",4,713022.554697316,5713055.06864394,NA,"South_2019"
"921",921,"otways","TN04x2018","TN04",0,1,0,0,"2018-07-01","2018-09-10",71,2018,-38.69460999,143.465218,"Wet or Damp Forests",11,714396.726626874,5714227.50072694,NA,"South_2018"
"922",922,"otways","TN04x2019","TN04",0,0,0,0,"2019-06-11","2019-07-03",22,2019,-38.69460999,143.465218,"Wet or Damp Forests",11,714396.726626874,5714227.50072694,NA,"South_2019"
"923",923,"otways","TN05x2018","TN05",0,0,0,0,"2018-07-02","2018-09-10",70,2018,-38.71933803,143.459283,"Wet or Damp Forests",7,713806.78619108,5711496.86314042,NA,"South_2018"
"924",924,"otways","TN05x2019","TN05",0,1,0,0,"2019-06-08","2019-09-09",93,2019,-38.71933803,143.459283,"Wet or Damp Forests",7,713806.78619108,5711496.86314042,NA,"South_2019"
"925",925,"otways","TN06x2018","TN06",1,0,0,0,"2018-07-02","2018-09-10",70,2018,-38.72049398,143.440929,"Wet or Damp Forests",3,712207.480193797,5711411.27993759,NA,"South_2018"
"926",926,"otways","TN06x2019","TN06",0,0,0,0,"2019-06-09","2019-07-03",24,2019,-38.72049398,143.440929,"Wet or Damp Forests",3,712207.480193797,5711411.27993759,NA,"South_2019"
"927",927,"otways","TN07x2018","TN07",1,1,0,0,"2018-07-03","2018-09-10",69,2018,-38.71197201,143.457801,"Wet or Damp Forests",6,713699.873912569,5712317.86444004,NA,"South_2018"
"928",928,"otways","TN07x2019","TN07",0,1,0,0,"2019-06-09","2019-09-07",90,2019,-38.71197201,143.457801,"Wet or Damp Forests",6,713699.873912569,5712317.86444004,NA,"South_2019"
"929",929,"otways","TN08x2018","TN08",0,0,0,0,"2018-07-03","2018-09-10",69,2018,-38.70637902,143.460744,"Wet or Damp Forests",9,713972.478016272,5712931.74528769,NA,"South_2018"
"930",930,"otways","TN08x2019","TN08",0,0,0,0,"2019-06-09","2019-07-03",24,2019,-38.70637902,143.460744,"Wet or Damp Forests",9,713972.478016272,5712931.74528769,NA,"South_2019"
"931",931,"otways","TN09x2018","TN09",0,1,0,0,"2018-07-03","2018-09-10",69,2018,-38.69969898,143.46701,"Wet or Damp Forests",9,714537.381537589,5713658.4872351,NA,"South_2018"
"932",932,"otways","TN09x2019","TN09",0,0,0,0,"2019-06-11","2019-07-01",20,2019,-38.69969898,143.46701,"Wet or Damp Forests",9,714537.381537589,5713658.4872351,NA,"South_2019"
"933",933,"otways","TN10x2018","TN10",1,0,0,0,"2018-07-03","2018-09-11",70,2018,-38.68704398,143.472829,"Wet or Damp Forests",11,715081.405408387,5715049.39115725,NA,"South_2018"
"934",934,"otways","TN10x2019","TN10",0,1,0,0,"2019-06-10","2019-09-07",89,2019,-38.68704398,143.472829,"Wet or Damp Forests",11,715081.405408387,5715049.39115725,NA,"South_2019"
"935",935,"otways","TN11x2018","TN11",0,0,1,0,"2018-07-03","2018-09-10",69,2018,-38.71860997,143.451181,"Dry Forests",5,713104.478282416,5711596.56346888,NA,"South_2018"
"936",936,"otways","TN11x2019","TN11",0,0,1,0,"2019-06-09","2019-07-03",24,2019,-38.71860997,143.451181,"Dry Forests",5,713104.478282416,5711596.56346888,NA,"South_2019"
"937",937,"otways","TN12x2018","TN12",0,0,1,0,"2018-07-04","2018-09-11",69,2018,-38.68749502,143.486531,"Wet or Damp Forests",12,716271.982009348,5714967.06654052,NA,"South_2018"
"938",938,"otways","TN12x2019","TN12",0,1,0,0,"2019-06-10","2019-09-08",90,2019,-38.68749502,143.486531,"Wet or Damp Forests",12,716271.982009348,5714967.06654052,NA,"South_2019"
"939",1,"glenelg","LGNP001_2021","LGNP001",0,NA,NA,NA,"2021-03-29","2021-05-10",42,NA,NA,NA,NA,NA,497637,5793625,1,"LGNP South"
"940",2,"glenelg","LGNP002_2021","LGNP002",0,NA,NA,NA,"2021-03-29","2021-05-10",42,NA,NA,NA,NA,NA,497496,5792714,2,"LGNP South"
"941",3,"glenelg","LGNP003_2021","LGNP003",0,NA,NA,NA,"2021-03-29","2021-05-10",42,NA,NA,NA,NA,NA,497675,5792162,3,"LGNP South"
"942",4,"glenelg","LGNP004_2021","LGNP004",0,NA,NA,NA,"2021-03-29","2021-05-10",42,NA,NA,NA,NA,NA,498845,5794329,4,"LGNP South"
"943",5,"glenelg","LGNP005_2021","LGNP005",0,NA,NA,NA,"2021-03-29","2021-05-10",42,NA,NA,NA,NA,NA,498700,5793500,5,"LGNP South"
"944",6,"glenelg","LGNP006_2021","LGNP006",0,NA,NA,NA,"2021-03-29","2021-05-10",42,NA,NA,NA,NA,NA,498935,5792736,6,"LGNP South"
"945",7,"glenelg","LGNP007_2021","LGNP007",0,NA,NA,NA,"2021-03-29","2021-05-10",42,NA,NA,NA,NA,NA,499441,5792234,7,"LGNP South"
"946",8,"glenelg","LGNP008_2021","LGNP008",0,NA,NA,NA,"2021-03-29","2021-05-10",42,NA,NA,NA,NA,NA,498893,5791733,8,"LGNP South"
"947",9,"glenelg","LGNP009_2021","LGNP009",0,NA,NA,NA,"2021-03-29","2021-05-10",42,NA,NA,NA,NA,NA,500439,5795005,9,"LGNP South"
"948",10,"glenelg","LGNP010_2021","LGNP010",0,NA,NA,NA,"2021-03-29","2021-05-10",42,NA,NA,NA,NA,NA,500505,5792894,10,"LGNP South"
"949",11,"glenelg","LGNP011_2021","LGNP011",0,NA,NA,NA,"2021-03-29","2021-05-10",42,NA,NA,NA,NA,NA,501254,5793961,11,"LGNP South"
"950",12,"glenelg","LGNP012_2021","LGNP012",1,NA,NA,NA,"2021-03-29","2021-05-10",42,NA,NA,NA,NA,NA,500912,5791807,12,"LGNP South"
"951",13,"glenelg","LGNP013_2021","LGNP013",0,NA,NA,NA,"2021-03-29","2021-05-10",42,NA,NA,NA,NA,NA,501912,5794719,13,"LGNP South"
"952",14,"glenelg","LGNP014_2021","LGNP014",0,NA,NA,NA,"2021-03-29","2021-05-10",42,NA,NA,NA,NA,NA,501948,5793122,14,"LGNP South"
"953",15,"glenelg","LGNP015_2021","LGNP015",0,NA,NA,NA,"2021-03-29","2021-05-10",42,NA,NA,NA,NA,NA,501555,5791234,15,"LGNP South"
"954",16,"glenelg","LGNP016_2021","LGNP016",1,NA,NA,NA,"2021-03-29","2021-05-10",42,NA,NA,NA,NA,NA,502967,5794692,16,"LGNP South"
"955",17,"glenelg","LGNP017_2021","LGNP017",0,NA,NA,NA,"2021-03-29","2021-05-10",42,NA,NA,NA,NA,NA,502846,5792941,17,"LGNP South"
"956",18,"glenelg","LGNP018_2021","LGNP018",1,NA,NA,NA,"2021-03-29","2021-05-10",42,NA,NA,NA,NA,NA,502503,5791225,18,"LGNP South"
"957",19,"glenelg","LGNP019_2021","LGNP019",0,NA,NA,NA,"2021-03-29","2021-05-10",42,NA,NA,NA,NA,NA,502448,5790775,19,"LGNP South"
"958",20,"glenelg","LGNP020_2021","LGNP020",0,NA,NA,NA,"2021-03-29","2021-05-10",42,NA,NA,NA,NA,NA,503906,5794309,20,"LGNP South"
"959",21,"glenelg","LGNP021_2021","LGNP021",0,NA,NA,NA,"2021-03-29","2021-05-10",42,NA,NA,NA,NA,NA,503644,5791361,21,"LGNP South"
"960",22,"glenelg","LGNP022_2021","LGNP022",0,NA,NA,NA,"2021-03-29","2021-05-10",42,NA,NA,NA,NA,NA,503589,5790254,22,"LGNP South"
"961",23,"glenelg","LGNP023_2021","LGNP023",1,NA,NA,NA,"2021-03-29","2021-05-10",42,NA,NA,NA,NA,NA,504233,5791435,23,"LGNP South"
"962",24,"glenelg","LGNP024_2021","LGNP024",0,NA,NA,NA,"2021-03-29","2021-05-10",42,NA,NA,NA,NA,NA,505251,5793648,24,"LGNP South"
"963",25,"glenelg","LGNP025_2021","LGNP025",0,NA,NA,NA,"2021-03-29","2021-05-10",42,NA,NA,NA,NA,NA,505188,5791934,25,"LGNP South"
"964",26,"glenelg","LGNP026_2021","LGNP026",0,NA,NA,NA,"2021-03-29","2021-05-10",42,NA,NA,NA,NA,NA,504689,5790999,26,"LGNP South"
"965",27,"glenelg","LGNP027_2021","LGNP027",0,NA,NA,NA,"2021-03-29","2021-05-10",42,NA,NA,NA,NA,NA,505786,5792543,27,"LGNP South"
"966",28,"glenelg","LGNP028_2021","LGNP028",0,NA,NA,NA,"2021-03-25","2021-05-10",46,NA,NA,NA,NA,NA,506160,5791537,28,"LGNP South"
"967",29,"glenelg","LGNP029_2021","LGNP029",0,NA,NA,NA,"2021-03-25","2021-05-10",46,NA,NA,NA,NA,NA,505795,5791054,29,"LGNP South"
"968",30,"glenelg","LGNP030_2021","LGNP030",0,NA,NA,NA,"2021-03-25","2021-05-10",46,NA,NA,NA,NA,NA,507124,5792954,30,"LGNP South"
"969",31,"glenelg","LGNP031_2021","LGNP031",1,NA,NA,NA,"2021-03-25","2021-05-10",46,NA,NA,NA,NA,NA,506712,5791219,31,"LGNP South"
"970",32,"glenelg","LGNP032_2021","LGNP032",0,NA,NA,NA,"2021-03-29","2021-05-10",42,NA,NA,NA,NA,NA,506353,5790322,32,"LGNP South"
"971",33,"glenelg","LGNP033_2021","LGNP033",0,NA,NA,NA,"2021-03-25","2021-05-10",46,NA,NA,NA,NA,NA,507720,5791806,33,"LGNP South"
"972",34,"glenelg","LGNP034_2021","LGNP034",0,NA,NA,NA,"2021-03-29","2021-05-10",42,NA,NA,NA,NA,NA,507257,5790547,34,"LGNP South"
"973",35,"glenelg","LGNP035_2021","LGNP035",1,NA,NA,NA,"2021-03-25","2021-05-10",46,NA,NA,NA,NA,NA,508161,5791551,35,"LGNP South"
"974",36,"glenelg","LGNP036_2021","LGNP036",0,NA,NA,NA,"2021-03-29","2021-05-10",42,NA,NA,NA,NA,NA,508455,5790720,36,"LGNP South"
"975",37,"glenelg","LGNP037_2021","LGNP037",1,NA,NA,NA,"2021-03-25","2021-05-10",46,NA,NA,NA,NA,NA,509460,5790404,37,"LGNP South"
"976",38,"glenelg","LGNP038_2021","LGNP038",0,NA,NA,NA,"2021-03-25","2021-05-10",46,NA,NA,NA,NA,NA,510682,5790221,38,"LGNP South"
"977",39,"glenelg","LGNP039_2021","LGNP039",1,NA,NA,NA,"2021-03-25","2021-05-10",46,NA,NA,NA,NA,NA,510598,5789402,39,"LGNP South"
"978",40,"glenelg","LGNP040_2021","LGNP040",0,NA,NA,NA,"2021-03-25","2021-05-10",46,NA,NA,NA,NA,NA,510151,5788434,40,"LGNP South"
"979",41,"glenelg","LGNP041_2021","LGNP041",0,NA,NA,NA,"2021-03-25","2021-05-10",46,NA,NA,NA,NA,NA,509953,5787958,41,"LGNP South"
"980",42,"glenelg","LGNP042_2021","LGNP042",0,NA,NA,NA,"2021-03-26","2021-05-12",47,NA,NA,NA,NA,NA,510398,5787114,42,"LGNP South"
"981",43,"glenelg","LGNP043_2021","LGNP043",0,NA,NA,NA,"2021-03-25","2021-05-10",46,NA,NA,NA,NA,NA,512281,5790480,43,"LGNP South"
"982",44,"glenelg","LGNP044_2021","LGNP044",0,NA,NA,NA,"2021-03-25","2021-05-10",46,NA,NA,NA,NA,NA,511843,5789974,44,"LGNP South"
"983",45,"glenelg","LGNP045_2021","LGNP045",0,NA,NA,NA,"2021-03-25","2021-05-12",48,NA,NA,NA,NA,NA,511373,5787210,45,"LGNP South"
"984",46,"glenelg","LGNP046_2021","LGNP046",0,NA,NA,NA,"2021-03-25","2021-05-12",48,NA,NA,NA,NA,NA,512874,5790331,46,"LGNP South"
"985",47,"glenelg","LGNP047_2021","LGNP047",0,NA,NA,NA,"2021-03-25","2021-05-12",48,NA,NA,NA,NA,NA,512527,5789268,47,"LGNP South"
"986",48,"glenelg","LGNP048_2021","LGNP048",0,NA,NA,NA,"2021-03-26","2021-05-10",45,NA,NA,NA,NA,NA,512019,5786854,48,"LGNP South"
"987",49,"glenelg","LGNP049_2021","LGNP049",0,NA,NA,NA,"2021-03-25","2021-05-10",46,NA,NA,NA,NA,NA,513590,5789714,49,"LGNP South"
"988",50,"glenelg","LGNP050_2021","LGNP050",0,NA,NA,NA,"2021-03-25","2021-05-12",48,NA,NA,NA,NA,NA,513170,5788607,50,"LGNP South"
"989",51,"glenelg","LGNP051_2021","LGNP051",0,NA,NA,NA,"2021-03-25","2021-05-12",48,NA,NA,NA,NA,NA,513087,5787329,51,"LGNP South"
"990",52,"glenelg","LGNP052_2021","LGNP052",1,NA,NA,NA,"2021-03-26","2021-05-10",45,NA,NA,NA,NA,NA,513937,5788778,52,"LGNP South"
"991",53,"glenelg","LGNP053_2021","LGNP053",0,NA,NA,NA,"2021-03-25","2021-05-12",48,NA,NA,NA,NA,NA,513552,5787703,53,"LGNP South"
"992",54,"glenelg","LGNP054_2021","LGNP054",0,NA,NA,NA,"2021-03-26","2021-05-12",47,NA,NA,NA,NA,NA,514769,5788717,54,"LGNP South"
"993",55,"glenelg","LGNP055_2021","LGNP055",0,NA,NA,NA,"2021-03-26","2021-05-10",45,NA,NA,NA,NA,NA,514576,5788265,55,"LGNP South"
"994",56,"glenelg","LGNP056_2021","LGNP056",0,NA,NA,NA,"2021-03-26","2021-05-10",45,NA,NA,NA,NA,NA,515572,5787633,56,"LGNP South"
"995",57,"glenelg","LGNP057_2021","LGNP057",0,NA,NA,NA,"2021-03-26","2021-05-12",47,NA,NA,NA,NA,NA,516802,5788215,57,"LGNP South"
"996",58,"glenelg","LGNP058_2021","LGNP058",0,NA,NA,NA,"2021-03-26","2021-05-12",47,NA,NA,NA,NA,NA,517485,5787249,58,"LGNP South"
"997",59,"glenelg","LGNP059_2021","LGNP059",1,NA,NA,NA,"2021-03-26","2021-05-12",47,NA,NA,NA,NA,NA,518244,5787911,59,"LGNP South"
"998",60,"glenelg","LGNP060_2021","LGNP060",0,NA,NA,NA,"2021-03-26","2021-05-12",47,NA,NA,NA,NA,NA,519880,5787113,60,"LGNP South"
"999",61,"glenelg","LGNP061_2021","LGNP061",1,NA,NA,NA,"2021-03-26","2021-05-12",47,NA,NA,NA,NA,NA,521554,5789557,61,"LGNP South"
"1000",62,"glenelg","LGNP062_2021","LGNP062",0,NA,NA,NA,"2021-03-26","2021-05-12",47,NA,NA,NA,NA,NA,521496,5787294,62,"LGNP South"
"1001",63,"glenelg","LGNP063_2021","LGNP063",0,NA,NA,NA,"2021-03-26","2021-05-12",47,NA,NA,NA,NA,NA,520774,5786597,63,"LGNP South"
